Time [ms],FluxLinkage(PhaseA) [Wb]
25.24,0.036410981
25.26,0.036565324
25.28,0.036740488
25.3,0.036876015
25.32,0.037038261
25.34,0.037231243
25.36,0.03744949
25.38,0.03767285
25.4,0.037903972
25.42,0.038156943
25.44,0.038441127
25.46,0.038743639
25.48,0.039053637
25.5,0.039380492
25.52,0.039746989
25.54,0.040159379
25.56,0.040591816
25.58,0.040993426
25.6,0.041445422
25.62,0.041947284
25.64,0.042484382
25.66,0.043039666
25.68,0.04362594
25.7,0.04426068
25.72,0.044947918
25.74,0.045675515
25.76,0.046435633
25.78,0.047259527
25.8,0.048170249
25.82,0.049188756
25.84,0.05025301
25.86,0.051299326
25.88,0.052459354
25.9,0.053728325
25.92,0.055109018
25.94,0.056607086
25.96,0.058244251
25.98,0.060016423
26,0.061902536
26.02,0.063923123
26.04,0.066072206
26.06,0.06835298
26.08,0.07068287
26.1,0.073018475
26.12,0.075259358
26.14,0.077246882
26.16,0.07901355
26.18,0.080635057
26.2,0.082109
26.22,0.083600573
26.24,0.085170747
26.26,0.086783893
26.28,0.088372973
26.3,0.089952044
26.32,0.091583309
26.34,0.093350239
26.36,0.095363581
26.38,0.09754076
26.4,0.099654807
26.42,0.101783207
26.44,0.104072957
26.46,0.106512155
26.48,0.108904722
26.5,0.111326358
26.52,0.11374348
26.54,0.116004595
26.56,0.118172172
26.58,0.120285541
26.6,0.122325738
26.62,0.12431869
26.64,0.126291779
26.66,0.128263583
26.68,0.129999923
26.7,0.131494649
26.72,0.132983858
26.74,0.134628955
26.76,0.136405147
26.78,0.138272441
26.8,0.140193046
26.82,0.142142282
26.84,0.144111139
26.86,0.146102493
26.88,0.148123568
26.9,0.150199273
26.92,0.152333408
26.94,0.154510618
26.96,0.156645775
26.98,0.15865536
27,0.16052271
27.02,0.162324866
27.04,0.164168096
27.06,0.166072139
27.08,0.167958994
27.1,0.16973329
27.12,0.171444096
27.14,0.173106754
27.16,0.174748495
27.18,0.176372547
27.2,0.177969906
27.22,0.179574572
27.24,0.181053309
27.26,0.182509142
27.28,0.183976605
27.3,0.18544784
27.32,0.187033229
27.34,0.188808289
27.36,0.19072955
27.38,0.192580538
27.4,0.194488878
27.42,0.196445946
27.44,0.198435084
27.46,0.20042689
27.48,0.202387538
27.5,0.204308127
27.52,0.205886096
27.54,0.207294693
27.56,0.208650748
27.58,0.210067265
27.6,0.211550655
27.62,0.213069171
27.64,0.214628373
27.66,0.216231494
